,43.7 -86.42,43.7 -84.42
0,0.629034837814666,0.5833878374794605
1,0.5348221352331698,0.5549744827000473
2,0.41933006067884177,0.4619585877135812
3,0.3135456841437551,0.3297610828107353
4,0.2045681105881204,0.19556532950512948
5,0.11278346145594909,0.17375492915462007
6,0.10312850117481924,0.17391577563049107
7,0.19456013336990277,0.09760530195019586
8,0.1200273025801237,0.06881060493120247
9,0.1705725499213551,0.04106383831338038
10,0.07517635548387283,0.009907565535051344
11,0.07309048082448498,0.007204126101295008
12,0.06005375177051718,0.0
13,0.07361193705653828,0.0013640869318485398
14,0.08075531030023535,0.0
15,0.12890495461639445,0.008070348396430303
16,0.11457284480195229,0.01914108114791784
17,0.1286395907553278,0.04971078703728575
18,0.11723958879782004,0.08357115570820813
19,0.1156035430610164,0.08664082617454986
20,0.13183193984720992,0.1507471697254705
21,0.13766376515904122,0.15659953275597027
22,0.20035591158077154,0.18750378208266424
23,0.12430731084049763,0.24498084632304912
24,0.18074708629800124,0.4558465995769628
25,0.18090873145704867,0.5052961352497487
26,0.29928960385402337,0.5102068536286272
27,0.24712199622417097,0.5903012250457965
28,0.25668163567225305,0.6577920366730294
29,0.2960399936275113,0.6356524651083614
30,0.3070478539109666,0.6446534664888767
31,0.31155747890435254,0.6812117155834113
32,0.3186965935718316,0.676709485592868
33,0.35338388498031736,0.7128941517941001
34,0.37955101120125384,0.6839527767827746
35,0.4098937326035484,0.7110479205349993
36,0.43931047695057795,0.7433577158867335
37,0.49160691134529716,0.7556040658393491
38,0.4670929966866896,0.7938848464655859
39,0.42623636835189815,0.7624389354817213
40,0.37638921508722284,0.7427979845063736
41,0.40677076071588614,0.709201601238549
42,0.368698260811164,0.6790962426090433
43,0.4521357990771024,0.726503326868452
44,0.4407121271242566,0.5883929735997585
45,0.30129228733320645,0.6637421784251905
46,0.20273547882450596,0.46511258267681993
47,0.30154392376923905,0.3189533797021644
48,0.4155976524694479,0.3758423664635871
49,0.07800595306620205,0.26868877827063964
50,0.13623066180358995,0.3769178612954079
51,0.08139583241928418,0.32289615424838475
52,0.06166099770150881,0.27328725864957215
53,0.03667572416782918,0.2918511837721023
54,0.07067178593816309,0.19977512932760966
55,0.06942560356804535,0.23557822678327503
56,0.040367584621194566,0.15177491499834084
57,0.045390032443883246,0.049225722833554454
58,0.05630400948468904,0.005648914584639047
59,0.09298528596311104,0.0
60,0.19071878337754966,0.0
61,0.6059016089294914,0.0
62,0.699856981989929,0.0
63,0.7793182246627516,0.009013004514609933
64,0.8114625458744394,0.011855674698174805
65,0.7508823367062865,0.10661231907209437
66,0.7667293769846724,0.2520623830162875
67,0.8290228524060619,0.4002054986384817
68,0.833999269151716,0.6009076472074552
69,0.8344467219331715,0.7272531870524519
70,0.8344467219331715,0.8248809897977442
71,0.8344467219331715,0.8333901241851287
72,0.8344467219331715,0.8343792409388111
73,0.8344467219331715,0.8344467219331715
74,0.8344467219331715,0.8344467219331715
75,0.8344467219331715,0.8344467219331715
76,0.8344467219331715,0.8344467219331715
77,0.8344467219331715,0.8344467219331715
78,0.8344467219331715,0.8344467219331715
79,0.8344467219331715,0.8344467219331715
80,0.8344467219331715,0.8344467219331715
81,0.8344467219331715,0.8344467219331715
82,0.8344467219331715,0.8344467219331715
83,0.8344467219331715,0.8344467219331715
