,43.7 -86.42,43.7 -84.42
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.009863546235637831,0.3454098417392476
327,0.14349854071322593,0.29425782901524133
328,0.09127813734363058,0.41240902040223476
329,0.004576300424855265,0.7776795526866037
330,0.1667761401974815,0.5326447854604205
331,0.055645663152306624,0.29087178860006957
332,0.006638457683305868,0.12182613650953436
333,0.006343452733782712,0.09318432280813335
334,0.0,0.0
335,0.0,0.0
336,0.0,0.0
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.024445230193051767,0.10562100868968011
351,0.058596626400948953,0.12345066015374513
352,0.10440980402476999,0.16574624199487206
353,0.0965195333763431,0.2527389903591428
354,0.08062242552211188,0.24941945528062057
355,0.0712878741044207,0.22759467336829795
356,0.06241671363714793,0.0634267217331266
357,0.08218022093861069,0.047187035741350344
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.0,0.0
367,0.0,0.0
368,0.0,0.0
369,0.0,0.0
370,0.0,0.0
371,0.0,0.0
372,0.0,0.0
373,0.0,0.0
374,0.003842456200881541,0.017182852399691445
375,0.013514403514046421,0.12886597793660035
376,0.013482119971999579,0.08398362728076712
377,0.02229128416447888,0.07088060206475633
378,0.08339114940892675,0.049118593427603906
379,0.0352163531249206,0.04586922507116781
380,0.06389155140985367,0.021998294057962567
381,0.03279888496169766,0.16666922956641925
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
390,0.0,0.0
391,0.0,0.0
392,0.0,0.0
393,0.0,0.0
394,0.0,0.0
395,0.0,0.0
396,0.0,0.0
397,0.0,0.0
398,0.2687162535305802,0.09156517938381677
399,0.035132279788428214,0.3532511630704745
400,0.05108393932052596,0.5230990811226355
401,0.18696651129265363,0.818164492377826
402,0.06398564779346733,0.7976666697135713
403,0.04338471645100317,0.7098475097334479
404,0.06262875258168646,0.5201390093947559
405,0.028898118292188253,0.20919874164917748
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,0.0
415,0.0,0.0
416,0.0,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,0.010776663638419856,0.042042964535390547
423,0.14646897261181238,0.24075410078342854
424,0.09972531202298854,0.3966016636359114
425,0.09278658086595482,0.3791637335456431
426,0.19070504026028828,0.3771752767562241
427,0.11146470668809577,0.3318554468389977
428,0.22653995017371384,0.06723502744339076
429,0.03468617007176825,0.12650437762442643
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.00048485815337952757,0.03239102258075215
447,0.03855104252786456,0.015011321234352165
448,0.08183431546090468,0.027892773993847424
449,0.23186752484523293,0.04561746524539777
450,0.13046887459992523,0.0640670894038051
451,0.25949914652616557,0.010763670091122824
452,0.3647711575186792,0.009417854519745921
453,0.0192299467828944,0.19236916566604573
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,0.0,0.0
458,0.0,0.0
459,0.0,0.0
460,0.0,0.0
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0,0.0
466,0.0,0.0
467,0.0,0.0
468,0.0,0.0
469,0.0,0.0
470,0.014276764682542608,0.03417529976629491
471,0.029791230262773537,0.06286736350430493
472,0.127147300422272,0.08051983061488371
473,0.07127682999609278,0.1555142651377177
474,0.09552563312853912,0.09426582132915792
475,0.0655175960959924,0.08384636966659074
476,0.04697749109146266,0.038579401842017025
477,0.07475385879850072,0.017206337864651897
478,0.0,0.0
479,0.0,0.0
480,0.0,0.0
481,0.0,0.0
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,0.0
486,0.0,0.0
487,0.0,0.0
488,0.0,0.0
489,0.0,0.0
490,0.0,0.0
491,0.0,0.0
492,0.0,0.0
493,0.0,0.02993092192764216
494,0.006966407388074885,0.44353894363637875
495,0.05429408941732917,0.7255891648326943
496,0.09751514684477344,0.8488130318183972
497,0.22113058178879383,0.9036938973419247
498,0.21896997092772533,0.8842616250633306
499,0.09371556198413009,0.8020828925393719
500,0.21005155413088056,0.6325598098170865
501,0.1391450115354109,0.29048804801321804
502,0.0,0.0
503,0.0,0.0
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0,0.0
510,0.0,0.0
511,0.0,0.0
512,0.0,0.0
513,0.0,0.0
514,0.0,0.0
515,0.0,0.0
516,0.0,0.0
517,0.0,0.0015646607416085548
518,0.022809042674662994,0.12014283655457919
519,0.05820330295692884,0.1571936006090056
520,0.08119683126126719,0.28297519364543006
521,0.12343381187100066,0.3549036354078864
522,0.12347726363906474,0.5905413665038703
523,0.09826703169328463,0.3291613532829077
524,0.09004994278923381,0.17503003929375907
525,0.10595183411690269,0.06401203501587822
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,0.0,0.0
536,0.0,0.0
537,0.0,0.0
538,0.0,0.0
539,0.0,0.0
540,0.0,0.0
541,0.0,0.030061621857087526
542,0.3396751816338473,0.35809441822809773
543,0.25949763235099904,0.646647151616303
544,0.4459729786431099,0.8083565870999132
545,0.8716188500881537,0.87444249094318
546,0.5387911828730415,0.8714548429800871
547,0.04610522778601527,0.7873339465819682
548,0.061337213275145644,0.6240358560999792
549,0.05157601902503058,0.3000975009678648
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,0.0,0.0
554,0.0,0.0
555,0.0,0.0
556,0.0,0.0
557,0.0,0.0
558,0.0,0.0
559,0.0,0.0
560,0.0,0.0
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.0,0.0
565,0.0,0.01523195618122739
566,0.04184085039312583,0.245151574683007
567,0.07831991394123763,0.5141985073395637
568,0.08352909707325437,0.6444700303895067
569,0.07474689522898076,0.6615186447375208
570,0.07730815414145428,0.690102414395039
571,0.03457481901649556,0.28938530198535295
572,0.05955671743144087,0.05020123589082943
573,0.015588486394541275,0.038190843201632754
574,0.0,0.0
575,0.0,0.0
576,0.0,0.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,0.0,0.0
582,0.0,0.0
583,0.0,0.0
584,0.0,0.0
585,0.0,0.0
586,0.0,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.006052797923592101
590,0.040618238106494335,0.14725850845599686
591,0.1467363976867056,0.17293587173355693
592,0.3126289680145209,0.16454462438157982
593,0.11558518944633363,0.7289197325458092
594,0.11114509879767905,0.5982358449819798
595,0.10591217966763825,0.06959650070849785
596,0.2530040839705132,0.308297651114287
597,0.0,0.3018128754021168
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,0.0,0.0
602,0.0,0.0
603,0.0,0.0
604,0.0,0.0
605,0.0,0.0
606,0.0,0.0
607,0.0,0.0
608,0.0,0.0
609,0.0,0.0
610,0.0,0.0
611,0.0,0.0
612,0.0,0.0
613,0.0,0.0019936516626916285
614,0.015195337082628732,0.027708469531801696
615,0.07868911404450091,0.10860821926625486
616,0.04671844514814426,0.1929929930347733
617,0.268471596245655,0.09161049991735654
618,0.12845164788957877,0.06002541701028012
619,0.0630576010499605,0.13618000748412054
620,0.05563177230076376,0.03598500237604885
621,0.017091651013530194,0.004116610224511545
622,0.0,0.0
623,0.0,0.0
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,0.0,0.0
637,0.0,0.07767355074000236
638,0.007818143922706964,0.463948696589285
639,0.3617107938490523,0.7129402852098545
640,0.4527915662459657,0.6645747058207482
641,0.06310484581942105,0.641943043330217
642,0.11099024044422995,0.7771586822458852
643,0.02942963454856867,0.7226781948672989
644,0.07800108216321577,0.5734850025000201
645,0.09175176847750094,0.33413491200486684
646,0.0,0.0
647,0.0,0.0
648,0.0,0.0
649,0.0,0.0
650,0.0,0.0
651,0.0,0.0
652,0.0,0.0
653,0.0,0.0
654,0.0,0.0
655,0.0,0.0
656,0.0,0.0
657,0.0,0.0
658,0.0,0.0
659,0.0,0.0
660,0.0,0.0
661,0.0,0.08727208555861952
662,0.02354270693733602,0.4690641538358549
663,0.048160386066957425,0.43686923101525066
664,0.06629043829121113,0.8624257552199327
665,0.07775980321522685,0.3459006000266699
666,0.07693673511078272,0.6155474229397992
667,0.06719179069103552,0.828133417302086
668,0.040089056709004006,0.6605788085748062
669,0.21128881678063716,0.34907007301380505
670,0.0,0.0
671,0.0,0.0
672,0.0,0.0
673,0.0,0.0
674,0.0,0.0
675,0.0,0.0
676,0.0,0.0
677,0.0,0.0
678,0.0,0.0
679,0.0,0.0
680,0.0,0.0
681,0.0,0.0
682,0.0,0.0
683,0.0,0.0
684,0.0,0.0
685,0.0,0.01845264761155145
686,0.07570462915923701,0.13700536355212617
687,0.1113886763022274,0.22228189317454888
688,0.27589228833082485,0.5812899206010816
689,0.3085165695611131,0.9090909090909091
690,0.5567161267917358,0.9038745460811839
691,0.8390731906055384,0.8139411222925725
692,0.6849801592228094,0.6509684924149816
693,0.4125361303828505,0.26504028701610755
694,0.0,0.0
695,0.0,0.0
696,0.0,0.0
697,0.0,0.0
698,0.0,0.0
699,0.0,0.0
700,0.0,0.0
701,0.0,0.0
702,0.0,0.0
703,0.0,0.0
704,0.0,0.0
705,0.0,0.0
706,0.0,0.0
707,0.0,0.0
708,0.0,0.0
709,0.001161899099439047,0.01025575962940786
710,0.19913975773834508,0.15090052593802297
711,0.03290567751542729,0.35349550907687965
712,0.09560870814497775,0.14673924403672975
713,0.0935778739269734,0.10353018774082408
714,0.10526059798085456,0.20126511161585564
715,0.1632470717362758,0.05615188090805385
716,0.07062352534639414,0.06946677540594139
717,0.1640824601198312,0.009443748286679017
718,0.0,0.0
719,0.0,0.0
720,0.0,0.0
721,0.0,0.0
722,0.0,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,0.0,0.0
728,0.0,0.0
729,0.0,0.0
730,0.0,0.0
731,0.0,0.0
732,0.0,0.0
733,0.00985119426457923,0.04947166813329425
734,0.09606857788981099,0.2512822701177394
735,0.21104247318160563,0.5153037585418332
736,0.2856597766300276,0.6276817003271353
737,0.43820002002584574,0.7102769755721261
738,0.5851342626307192,0.726188143071782
739,0.6087424390389473,0.609270620693063
740,0.3343294758298335,0.3275042444562013
741,0.07237338258030605,0.25919469879557777
742,0.0,0.0
743,0.0,0.0
744,0.0,0.0
745,0.0,0.0
746,0.0,0.0
747,0.0,0.0
748,0.0,0.0
749,0.0,0.0
750,0.0,0.0
751,0.0,0.0
752,0.0,0.0
753,0.0,0.0
754,0.0,0.0
755,0.0,0.0
756,0.0,0.0
757,0.0,0.0005979264421003774
758,0.013776893563918254,0.013948003278674445
759,0.08100017321492434,0.06573459713593566
760,0.08726698702546676,0.23847949877941493
761,0.28394970542445586,0.16734478787237664
762,0.36440668640635804,0.08906904430876665
763,0.29656144053327077,0.08943374358896408
764,0.14381061747017743,0.09880329996552271
765,0.06368326904037844,0.028096446698605095
766,0.0008116652376654619,0.0
767,0.0,0.0
768,0.0,0.0
769,0.0,0.0
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,0.0,0.0
775,0.0,0.0
776,0.0,0.0
777,0.0,0.0
778,0.0,0.0
779,0.0,0.0
780,0.0,0.0
781,0.001298771341700353,0.03448392408247478
782,0.041645106544518064,0.1586071822672599
783,0.07825109029578321,0.26315327505101427
784,0.10578484565328708,0.33664936892266717
785,0.12160307118063376,0.11459653351102282
786,0.310341820063444,0.2296031293460274
787,0.11827427934114149,0.20338265395814464
788,0.10721166679304198,0.3931291451175003
789,0.031891994667414963,0.2824193117139307
790,2.0344924452914824e-05,0.0
791,0.0,0.0
792,0.0,0.0
793,0.0,0.0
794,0.0,0.0
795,0.0,0.0
796,0.0,0.0
797,0.0,0.0
798,0.0,0.0
799,0.0,0.0
800,0.0,0.0
801,0.0,0.0
802,0.0,0.0
803,0.0,0.0
804,0.0,0.0
805,0.005158890327370912,0.03993851850599665
806,0.06002209166935193,0.16640105964207239
807,0.14797855668201076,0.2623321731900317
808,0.27146737943909915,0.837506957195248
809,0.5780979205461535,0.8894292271863724
810,0.3787846818078875,0.8739501647690762
811,0.6387592797493864,0.7937776351802874
812,0.6738172712543881,0.6388378884538011
813,0.4463519425450007,0.3870389948110047
814,0.06987836830533252,0.0
815,0.0,0.0
816,0.0,0.0
817,0.0,0.0
818,0.0,0.0
819,0.0,0.0
820,0.0,0.0
821,0.0,0.0
822,0.0,0.0
823,0.0,0.0
824,0.0,0.0
825,0.0,0.0
826,0.0,0.0
827,0.0,0.0
828,0.0,0.0
829,0.014321828286163562,0.11660172539419582
830,0.1128512460085813,0.4459416217166242
831,0.31473108240593134,0.4707534808563432
832,0.37783592000524396,0.6254308064930758
833,0.47483325105312896,0.3956460293413493
834,0.3566234257855583,0.3554362161952189
835,0.24280726870116054,0.19515128719233182
836,0.16108933486441604,0.0723217565117083
837,0.05485287587107012,0.051467055772262384
838,0.0042823320374033545,0.0
839,0.0,0.0
840,0.0,0.0
841,0.0,0.0
842,0.0,0.0
843,0.0,0.0
844,0.0,0.0
845,0.0,0.0
846,0.0,0.0
847,0.0,0.0
848,0.0,0.0
849,0.0,0.0
850,0.0,0.0
851,0.0,0.0
852,0.0,0.0
853,0.0025482839870314723,0.00024763145466649456
854,0.09212219106848124,0.11211090835330888
855,0.41592924814517257,0.17832543849329735
856,0.5145643538560095,0.3361899047000761
857,0.49633141993481805,0.6099323209987052
858,0.31718739622997566,0.6616853419131037
859,0.24056765647689082,0.7990913825976106
860,0.26304738290260377,0.3478849552946957
861,0.091312027124427,0.4056394604678052
862,0.009057629830790977,0.020849385007741528
863,0.0,0.0
864,0.0,0.0
865,0.0,0.0
866,0.0,0.0
867,0.0,0.0
868,0.0,0.0
869,0.0,0.0
870,0.0,0.0
871,0.0,0.0
872,0.0,0.0
873,0.0,0.0
874,0.0,0.0
875,0.0,0.0
876,0.0,0.0
877,0.017424044102182377,0.042827453786474956
878,0.12943000559235412,0.24275199506539638
879,0.20105281964592997,0.26244346043156463
880,0.24220542636527265,0.13672601619454014
881,0.269772511657589,0.23362914648703748
882,0.14421268326012449,0.16832727890882973
883,0.1078656019057601,0.19532395614130987
884,0.20039735706452816,0.14546410907151663
885,0.056356783164608494,0.08923942338244152
886,0.007217803675299849,0.03622611413082688
887,0.0,0.0
888,0.0,0.0
889,0.0,0.0
890,0.0,0.0
891,0.0,0.0
892,0.0,0.0
893,0.0,0.0
894,0.0,0.0
895,0.0,0.0
896,0.0,0.0
897,0.0,0.0
898,0.0,0.0
899,0.0,0.0
900,0.0,0.0
901,0.022954853614461875,0.060154795716011344
902,0.13679217554822048,0.06014990773321889
903,0.22464929533516276,0.12279970622143571
904,0.11149397813810766,0.31584908593053224
905,0.24048675087423668,0.6038907789902119
906,0.21927727631490576,0.3783568500173936
907,0.6945568014552883,0.5974212342779865
908,0.7186483315569571,0.3130717831624911
909,0.4880709155057218,0.44739573231618607
910,0.11237196909587661,0.05119900717611384
911,0.0,0.0
912,0.0,0.0
913,0.0,0.0
914,0.0,0.0
915,0.0,0.0
916,0.0,0.0
917,0.0,0.0
918,0.0,0.0
919,0.0,0.0
920,0.0,0.0
921,0.0,0.0
922,0.0,0.0
923,0.0,0.0
924,0.0,0.0
925,0.016124432779505062,0.02311398187875176
926,0.104915224342099,0.4026553645358671
927,0.15265054133746028,0.4920327183723663
928,0.1425802468925608,0.8163419768920503
929,0.23107724000106952,0.868796681252519
930,0.39199016050797275,0.4870683951316523
931,0.3638979481065092,0.6337665814760299
932,0.32930655981819107,0.16405931131095247
933,0.1545634198107679,0.34255009356838145
934,0.016599150868761618,0.02918527037020658
935,0.0,0.0
936,0.0,0.0
937,0.0,0.0
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,0.0,0.0
942,0.0,0.0
943,0.0,0.0
944,0.0,0.0
945,0.0,0.0
946,0.0,0.0
947,0.0,0.0
948,0.0,0.0
949,0.0,0.022726464123808566
950,0.05381423569878557,0.3707213430345712
951,0.34906160200357816,0.298283525151693
952,0.20796599295097568,0.7060972597308404
953,0.17724757679017508,0.7729015784991953
954,0.29985850384609325,0.7650286589163421
955,0.6783160917472665,0.6915646060434426
956,0.1704763540179555,0.25755309194963033
957,0.09167797254800476,0.0859188739534013
958,0.014180531636011198,0.005878976239314184
959,0.0,0.0
960,0.0,0.0
961,0.0,0.0
962,0.0,0.0
963,0.0,0.0
964,0.0,0.0
965,0.0,0.0
966,0.0,0.0
967,0.0,0.0
968,0.0,0.0
969,0.0,0.0
970,0.0,0.0
971,0.0,0.0
972,0.0,0.0
973,0.016274499842767166,0.08621384172514376
974,0.09207482359101275,0.3228675560041721
975,0.15507961460110423,0.4097698645278483
976,0.19976070841200164,0.4756969148791568
977,0.22300499953938185,0.6280422883598862
978,0.22298259251256525,0.6646677617971438
979,0.213600611723117,0.5098003764102808
980,0.12221718543033488,0.17425638201851215
981,0.0645630581359493,0.22008146244832158
982,0.01244771105741472,0.08007217843608684
983,0.0,0.0
984,0.0,0.0
985,0.0,0.0
986,0.0,0.0
987,0.0,0.0
988,0.0,0.0
989,0.0,0.0
990,0.0,0.0
991,0.0,0.0
992,0.0,0.0
993,0.0,0.0
994,0.0,0.0
995,0.0,0.0
996,0.0,0.0
997,0.043029803212514484,0.2008308003386375
998,0.1595450632330712,0.5358311208170976
999,0.18766882928816792,0.729001678584427
1000,0.3040249905921527,0.8435018749916762
1001,0.3371658952381207,0.896146962695486
1002,0.2926910814738799,0.8798173955768143
1003,0.2411339240041352,0.8009065323363307
1004,0.27393355961259613,0.657081048812704
1005,0.1553771341769033,0.4384756595714364
1006,0.04082480442352874,0.09130214199647226
1007,0.0,0.0
1008,0.0,0.0
1009,0.0,0.0
1010,0.0,0.0
1011,0.0,0.0
1012,0.0,0.0
1013,0.0,0.0
1014,0.0,0.0
1015,0.0,0.0
1016,0.0,0.0
1017,0.0,0.0
1018,0.0,0.0
1019,0.0,0.0
1020,0.0,0.0
1021,0.01791102894785789,0.07928583665534136
1022,0.056296439564318915,0.20496807630521732
1023,0.2625424497028434,0.3944062209227919
1024,0.3719387799041241,0.5116370099949727
1025,0.4290010688665584,0.5499388775201713
1026,0.49760573970143646,0.5876322646190513
